SubjID,TrialID,Level,N_REWARDS,SOL_LENGHT,SUCCESSFUL,N_BACKTRACK,TOTAL_TIME,VIEW_TIME,Color,DepthID
9242238064399e7625519969d115b408,X6Y6110101111111111111101011011100011111111111111110101111010111S21R7_0_3_13_18_26_32_34_,2,7,19,True,0,5.040481,1.91709828,1,2.0
9242238064399e7625519969d115b408,X6Y6011101111111111111101011100110011111111111010111111111101111S1R6_4_5_7_21_28_33_,2,6,17,True,0,7.015969,4.898777,1,2.0
9242238064399e7625519969d115b408,X6Y6111101011111010111111111110111011010111110001111001011100111S10R6_2_9_13_19_28_34_,2,6,20,True,2,34.9991,5.040998,1,2.0
9242238064399e7625519969d115b408,X6Y6101010110101111111110110011101011011110101110110111101100111S16R6_9_15_17_18_31_32_,2,6,18,True,0,6.59079742,3.42533278,1,1.0
9242238064399e7625519969d115b408,X6Y6111010111111011111110011110110111111111110110101011111111111S21R6_0_11_15_18_20_35_,2,6,25,True,2,30.3496456,11.6083,0,2.0
9242238064399e7625519969d115b408,X6Y6011000011110111011111111101111101011111001101111111111111111S14R6_0_8_15_18_27_32_,2,6,16,True,0,5.52094746,3.32940245,0,1.0
9242238064399e7625519969d115b408,X6Y6101110110110101110110101111111111110111111111110101011100101S18R6_8_14_17_20_22_26_,2,6,17,True,0,7.159003,4.51772738,0,1.0
9242238064399e7625519969d115b408,X6Y6111111111111111011011111001110010101111111110111111111011000S9R6_12_20_23_26_27_31_,2,6,19,True,0,8.175857,5.68367863,1,3.0
9242238064399e7625519969d115b408,X6Y6111111111111001111111111101000111111001110110111000101111111S18R7_7_9_10_20_21_23_35_,2,7,24,True,1,16.023614900000002,7.49924326,0,3.0
9242238064399e7625519969d115b408,X6Y6111111110011110111111111010110110110011101111110111111101111S14R6_0_15_18_20_30_33_,2,6,22,True,0,22.8764782,19.48712,0,1.0
9242238064399e7625519969d115b408,X6Y6111111111111110101011010011111111011001001110110101111111111S34R6_8_23_25_26_27_31_,2,6,22,True,2,26.84783,5.93915749,1,1.0
9242238064399e7625519969d115b408,X6Y6101111101111111011111110111011111110111101101101011101011011S10R6_2_11_19_22_24_34_,2,6,21,True,0,11.2896309,5.78320837,1,3.0
9242238064399e7625519969d115b408,X6Y6011111001110001111111011101001110110011011111011111010111010S16R6_11_14_18_19_31_32_,2,6,22,True,0,15.0571432,11.3399639,1,3.0
9242238064399e7625519969d115b408,X6Y80111111110011111011101001011000100111111110111011011101111101101000011111011111111S12R8_1_6_7_9_40_41_44_46_,3,8,27,True,0,12.9675484,7.70035458,1,2.0
9242238064399e7625519969d115b408,X6Y81111111111111011010111111111101110011001110101111100111011110100111110110011101100S6R8_11_14_18_28_32_34_35_39_,3,8,26,True,0,13.3066788,9.132129,0,1.0
9242238064399e7625519969d115b408,X6Y81010000111111110111101110100111100111100011111111100111111111111101010100110011111S23R8_0_3_18_20_37_41_43_46_,3,8,26,True,0,9.415578,4.975168,1,1.0
9242238064399e7625519969d115b408,X6Y80110110110001101111001110101110111111011001111111001110111011011111001111111111110S16R8_3_4_8_20_23_24_35_41_,3,8,25,True,0,20.9482059,16.933603299999998,1,2.0
9242238064399e7625519969d115b408,X6Y81011110111010010100110111110111111011110110011101011010001101110111111110001100011S4R8_3_13_26_30_32_34_44_46_,3,8,31,True,3,33.07489,16.06769,0,3.0
9242238064399e7625519969d115b408,X6Y81011110111110011111111000101011101001110011110110111101011010110011011011111111111S22R8_3_21_23_25_30_35_37_39_,3,8,32,True,0,13.273698800000002,8.615471000000001,0,3.0
9242238064399e7625519969d115b408,X6Y81111110111101111001010011011101101101100000111111111101111011011110110111101101110S9R8_0_1_3_13_16_27_37_43_,3,8,26,True,0,11.6985826,7.33363771,1,3.0
9242238064399e7625519969d115b408,X6Y81111110111110111110111011111001101101100001111011010111110111111111001101001111010S38R8_5_9_13_28_29_32_44_45_,3,8,26,True,0,6.773874,1.622815,0,1.0
9242238064399e7625519969d115b408,X6Y81111110101110000011001111111100010111101111111111011111100101111111101011100101111S15R8_9_13_20_22_30_32_37_43_,3,8,27,True,1,15.9734554,1.399885,1,3.0
9242238064399e7625519969d115b408,X6Y81111001110100111111011110111011100010011001110101011001110111111101110111110010111S27R8_0_1_12_24_29_30_40_43_,3,8,32,True,0,8.573941,3.4337730000000004,0,2.0
9242238064399e7625519969d115b408,X6Y80110011101101111111111111001111001101111010111111101101111111111101111111111101010S8R8_11_14_15_26_28_41_44_46_,3,8,29,True,1,9.398524,1.02515376,0,3.0
9242238064399e7625519969d115b408,X6Y81111100101101110111111011011011011111010011011111011111011110011111111111101111111S0R8_1_8_11_29_31_36_42_43_,3,8,19,True,0,4.725186,0.934087455,1,1.0
9242238064399e7625519969d115b408,X6Y81000011111111111111101111111110101011011001100111011101011010111101111100111011011S32R8_11_14_15_25_35_36_38_46_,3,8,24,True,2,18.1899643,1.58184481,1,1.0
9242238064399e7625519969d115b408,X6Y81111111111011111100111010011111101101001111111111111000111000110000001111101100111S9R8_0_10_14_17_19_22_38_44_,3,8,28,True,0,6.69866467,1.29900169,0,2.0
9242238064399e7625519969d115b408,X6Y80110111110110111011110001011110110111111101110110011110011101111101111011110110111S15R8_2_6_9_25_30_37_41_43_,3,8,22,True,1,5.390934,1.06497884,0,1.0
9242238064399e7625519969d115b408,X6Y80101111111011111111001000111011111111101011011110111011010111101101011110111011111S9R8_0_14_15_17_27_30_36_47_,3,8,37,True,9,57.7583427,1.59997869,0,2.0
9242238064399e7625519969d115b408,X6Y80000011001011100010111100111001101111011111010011110011100101011111101111011111111S0R8_1_16_21_31_32_34_37_40_,3,8,21,True,3,17.533258399999998,1.33246541,1,1.0
9242238064399e7625519969d115b408,X6Y81011111110000111001101001101101110000110111101111111011011011011111111111101111010S24R8_11_21_27_30_33_34_39_42_,3,8,25,True,1,6.998373,1.13218009,1,3.0
9242238064399e7625519969d115b408,X6Y81111011111101111001110111111101110101111111111101011110110100110011111101101101011S4R8_3_10_13_17_21_26_37_42_,3,8,26,True,1,12.4997473,1.16686571,1,2.0
9242238064399e7625519969d115b408,X6Y81101011111101101100101110101111111110110111111111111011101010111101001101011101101S29R8_0_2_14_16_23_24_35_43_,3,8,24,True,2,7.990264999999999,2.87402177,1,2.0
9242238064399e7625519969d115b408,X6Y81101011100111111111101111100101101110011101011001001101110110111111101111011101111S40R8_1_12_18_20_30_36_41_44_,3,8,32,True,2,18.7837029,3.14934921,0,3.0
9242238064399e7625519969d115b408,X6Y81001111011001111111110011110011111111111111101100001111011100101111101010111110001S34R8_1_10_17_22_23_25_27_28_,3,8,30,True,2,14.465518,1.01758909,0,1.0
9242238064399e7625519969d115b408,X6Y81111111110001011001100111111010101010111111111111011111011001110111111111110011101S15R8_1_8_9_16_26_29_32_40_,3,8,21,True,1,13.9319286,2.24956369,0,2.0
9242238064399e7625519969d115b408,X6Y80101111000010111101100111110111111001111111101011111000000111101110111011110111101S8R8_15_16_19_25_28_31_35_38_,3,8,27,True,5,26.7825775,1.10630226,1,3.0
9242238064399e7625519969d115b408,X6Y80110111101001111110111111011010111111011110111011111101010111111111010111111001100S21R8_2_4_6_12_27_28_31_39_,3,8,24,True,2,15.2577639,1.33161354,0,1.0
9242238064399e7625519969d115b408,X6Y81011111011101110100100101010110111110111010101101111110110001000111001110110101111S39R8_3_11_12_17_23_28_38_43_,3,8,28,True,0,7.90675926,1.27452266,0,3.0
9242238064399e7625519969d115b408,X6Y80111111010101101101011101101111100111001101000111011101111011101011011100111111110S46R8_10_11_26_30_31_33_36_45_,3,8,30,True,4,18.0163078,3.56694126,1,3.0
9242238064399e7625519969d115b408,X6Y80111111011110110011111110111111111101111110111011000011111110100101001101111111110S8R8_2_6_12_27_30_35_37_43_,3,8,24,True,4,22.17363,1.04050088,1,3.0
9242238064399e7625519969d115b408,X6Y81111101111101101111101011001011111111101011101101011001100111100111010111100101111S11R8_5_10_13_15_18_39_43_44_,3,8,27,True,0,10.9555712,4.85737848,1,2.0
9242238064399e7625519969d115b408,X6Y81011111111101001101111001111111000011111111111101111011011101111000010011000011110S17R8_4_5_12_18_20_35_41_42_,3,8,17,True,0,7.21566057,3.29078484,0,3.0
9242238064399e7625519969d115b408,X6Y81111011111110000111101010100011111011010101101001101100101000111110111111010010011S21R10_2_4_8_11_17_19_26_31_35_39_,4,10,26,True,0,9.147527,1.59780073,0,
9242238064399e7625519969d115b408,X6Y81001111000111110110010101100101111100111001101100111100101111111101110111111010100S12R10_16_20_23_30_31_33_39_41_42_43_,4,10,25,True,0,9.600675,5.44190073,1,
9242238064399e7625519969d115b408,X6Y81110101111101101111111101011011111011000110111101111111101111111001011101110110110S23R9_1_7_8_10_16_33_36_42_45_,4,9,31,True,1,13.774402599999998,4.62588644,0,
9242238064399e7625519969d115b408,X6Y81001110111111111111111111111011110101010111101110101111110111101111101101011111111S18R9_2_3_11_14_21_25_27_32_34_,4,9,24,True,0,10.96568,6.657732000000001,0,
9242238064399e7625519969d115b408,X6Y81110110110011011111011101110111111110011111011111110010011100111111111010110100011S14R10_4_15_16_17_19_21_24_27_29_36_,4,10,28,True,0,9.907745,3.20877528,0,
9242238064399e7625519969d115b408,X6Y81001111100110111110011111111110111111111111111111110001011101001101110111111110111S18R10_7_9_13_14_15_19_21_22_26_28_,4,10,31,True,1,15.3319082,1.41512907,0,
9242238064399e7625519969d115b408,X6Y80111010101111111101110111100001011001010011111111000111011111011110101110011100111S38R10_1_4_13_16_17_25_30_37_45_46_,4,10,25,True,0,7.21507263,1.75721347,0,
9242238064399e7625519969d115b408,X6Y81111111111111111111110011111011011110111110011101101111101100111110111111111111011S16R9_6_9_13_19_21_22_26_30_38_,4,9,21,True,1,8.42338848,2.35684776,1,
9242238064399e7625519969d115b408,X6Y80110111101111111100111111111111101111011010111111011111111001111110110111011111011S46R9_2_11_12_20_21_31_35_44_45_,4,9,24,True,0,5.67385149,1.74018252,0,
9242238064399e7625519969d115b408,X6Y81110011011001111011110111011111111111110101101111111110111110110010111011111111111S29R9_5_8_9_14_28_33_34_45_46_,4,9,34,True,1,29.1317844,8.073791,1,
9242238064399e7625519969d115b408,X6Y81111101010110111011110011101101011111101001011111111101110111101010111101101011110S6R10_7_10_12_18_22_27_32_34_39_44_,4,10,30,True,0,7.98212576,1.08891964,1,
9242238064399e7625519969d115b408,X6Y81111110111111111101111001111111111111111110101101110111111111101110101110100010111S20R9_9_11_21_24_27_30_32_37_42_,4,9,15,False,4,35.38177,1.00050211,0,
9242238064399e7625519969d115b408,X6Y81111111111101111100111101001110110111111101110110101100010010111111001111111110111S36R9_3_6_24_28_29_31_38_39_41_,4,9,30,True,1,10.04799,2.626478,1,
9242238064399e7625519969d115b408,X6Y81110101010001011111100110111111111111110011110111111110111111111110011111101111001S21R9_3_9_22_26_27_28_29_41_43_,4,9,24,True,1,10.391264,1.29216623,0,
9242238064399e7625519969d115b408,X6Y81101110110011110110111111110101101101110111010110011111111011111011011111111110111S37R9_0_4_8_14_22_24_29_32_44_,4,9,35,True,3,29.0718,1.91071165,1,
9242238064399e7625519969d115b408,X6Y80011011111111010010111101111011011001110101111111101011111011011111111101100111110S10R9_1_2_9_17_20_24_35_36_41_,4,9,30,True,0,8.2408,1.19900644,1,
9242238064399e7625519969d115b408,X6Y81110011111111110001011001110011110111111110011110111111111011110101111111111100111S4R10_7_14_15_24_29_35_36_38_44_47_,4,10,28,True,1,12.57352,0.8088225,1,
9242238064399e7625519969d115b408,X6Y81100111110111011111001101101110111011101111010111110110001111111011011100111111111S0R10_2_10_11_13_18_31_40_41_44_45_,4,10,27,True,3,12.2895451,1.08299017,0,
9242238064399e7625519969d115b408,X6Y81110101110111011000100111110111111110111110011101110110111111011110110111111101110S43R10_0_1_17_21_29_41_42_44_45_46_,4,10,24,True,1,10.740263,1.36645377,1,
9242238064399e7625519969d115b408,X6Y81110001100111011111111011000111101101010111111000111110110011101011111111111101111S40R10_3_13_14_16_18_25_28_30_38_39_,4,10,30,True,3,22.225620000000006,0.950834334,1,
9242238064399e7625519969d115b408,X6Y81111011011011110111100110111110111111111011100111011111000111111101011111111011011S32R10_1_5_11_18_21_26_28_29_33_37_,4,10,33,True,4,29.1574612,0.8149396,0,
9242238064399e7625519969d115b408,X6Y81101101110110110110010111111010110111110100110111011010111111110011011011111011011S13R10_0_1_11_19_22_32_39_41_43_46_,4,10,31,True,2,17.39811,1.11749637,0,
9242238064399e7625519969d115b408,X6Y81111110001011111111111111111011011011101010000001110011111110110111010101111101111S46R10_2_3_19_22_29_30_34_35_38_39_,4,10,25,True,1,5.84874439,1.44101131,1,
9242238064399e7625519969d115b408,X6Y81010001110111000111111011011111111100111011101011101010011111010101101101110111111S16R10_4_5_8_9_21_24_28_32_34_36_,4,10,24,True,0,5.680389,1.3322072,0,
9242238064399e7625519969d115b408,X6Y81001111110010111110111111111111011111001111010011111011100101111110010111111111001S3R10_13_18_21_23_27_31_35_37_40_45_,4,10,28,True,3,22.1618423,0.96280247,0,
9242238064399e7625519969d115b408,X6Y81111111001111110011111111111110101011001111101111000111001011110111111101111101011S33R10_17_21_24_25_30_31_34_38_40_44_,4,10,28,True,1,7.69948673,1.56791782,1,
9242238064399e7625519969d115b408,X6Y81111111101111011101111111100111111011111010101111111100111111111110111111110101110S41R9_2_12_15_25_27_29_31_36_46_,4,9,31,True,7,19.0082455,0.8087444,1,
9242238064399e7625519969d115b408,X6Y81101110110010111111010111101010010111101111111100011011001011110111111011110001111S32R9_2_11_13_17_23_26_31_46_47_,4,9,26,True,1,8.280754,1.140423,1,
9242238064399e7625519969d115b408,X6Y80101111111111111110001001111111111011111101111111010111101111111011101010111111110S37R9_5_8_17_21_23_27_42_43_46_,4,9,29,True,0,7.241499,2.518479,1,
9242238064399e7625519969d115b408,X6Y81101001101110111111111101110111101100001011101110111111101101011111111111110101111S2R10_1_3_6_7_16_17_32_36_37_45_,4,10,29,True,1,8.871412,1.18240142,0,
9242238064399e7625519969d115b408,X6Y80001010101100111111101110011100010011111111011101011010010111101001101011100111111S5R9_11_14_17_18_30_31_33_42_43_,4,9,29,True,2,11.306592,1.40724027,0,
9242238064399e7625519969d115b408,X6Y81101101111110111000111001011111111000101011101001001100100101011110111111111000111S36R10_1_10_13_15_30_32_38_42_43_44_,4,10,30,True,0,6.32858849,1.09960771,1,
9242238064399e7625519969d115b408,X6Y81001110101111010110101110101110111011111011111100111111111011011001011010011101011S1R10_5_6_11_14_15_24_30_32_38_40_,4,10,28,True,1,8.165104,1.14936709,1,
9242238064399e7625519969d115b408,X6Y81101100011111111111001001111100111000110101101110111101111111011001110011110110111S22R9_2_5_16_20_25_28_32_33_34_,4,9,24,True,1,9.398591,0.8407790999999999,1,
9242238064399e7625519969d115b408,X6Y81111111000111011101111111111111010111111111111101110010111101111011111101111101111S33R9_12_15_16_19_20_22_43_45_46_,4,9,28,True,2,9.08960152,1.22216952,0,
9242238064399e7625519969d115b408,X6Y81111111101110101000110111111101111111011111101111111011011111111011110100011111111S30R9_1_2_10_16_19_35_40_41_42_,4,9,19,True,0,3.52393675,0.8750530999999999,0,
9242238064399e7625519969d115b408,X6Y81111101111111010111011011110100101111011111100111011111110101111111111110111110101S47R10_6_12_14_17_18_25_27_31_38_45_,4,10,6,False,5,-1.0,1.03303933,0,
9242238064399e7625519969d115b408,X6Y80111111110111111101111101001100111011111111011111111110011101111111101111111010111S42R10_6_7_9_10_18_22_23_31_33_40_,4,10,27,True,0,9.663507,2.89735436,1,
9242238064399e7625519969d115b408,X6Y81110101011110111111011111111011111111101111011101001000010110100110111111101101011S42R9_0_3_9_13_22_23_24_28_43_,4,9,32,True,2,15.7906008,7.098273,0,
9242238064399e7625519969d115b408,X6Y80111101111100011111101011010111111011110111111110000111111111111001101110111110101S15R9_9_12_16_21_22_24_27_36_43_,4,9,31,True,1,11.6488066,1.4672507,0,
9242238064399e7625519969d115b408,X6Y81101110111101011101110101111110011110111010111111111111111011111111111111101111111S35R9_1_2_20_23_33_37_39_40_41_,4,9,29,True,0,6.400736,1.03436744,1,
9242238064399e7625519969d115b408,X6Y80111110101011111110111010111111011101101001110000111111111011111010111101001110111S14R8_7_15_11_17_21_26_35_43_,4,8,18,True,6,26.1428432,0.951630831,0,
9242238064399e7625519969d115b408,X6Y81110111001101111010100111011101100110111010011011111111110111110001111110111001111S8R9_2_3_9_23_29_32_36_37_41_,4,9,27,True,0,6.19141865,1.20771015,0,
9242238064399e7625519969d115b408,X6Y81111100111011111111111100010111101101110111111111111000101011110011101111001111111S34R9_4_8_9_17_18_31_32_42_43_,4,9,23,True,0,5.16481,1.10753,1,
9242238064399e7625519969d115b408,X6Y80110111111111111011011111011111011101011111111001111001111101101111100011111001110S13R9_8_11_14_15_26_27_30_32_45_,4,9,28,True,1,7.93100548,0.906773269,0,
9242238064399e7625519969d115b408,X6Y81001111110110011011001110110111111110110011101011111110111111011111111011101010110S28R9_4_9_10_11_14_17_24_27_31_,4,9,31,True,4,26.0327263,1.40896249,1,
9242238064399e7625519969d115b408,X6Y81101011110000111101110001111110001111010111011111111111101111110110111000011110110S16R10_1_4_12_20_21_23_25_31_34_35_,4,10,23,True,0,6.2989583,1.65836608,0,
9242238064399e7625519969d115b408,X6Y81110111110001110011111101011010101100110011011010010111111110111111101110001111111S7R9_0_2_10_14_18_26_39_42_44_,4,9,27,False,4,31.2227859,0.733823,0,
9242238064399e7625519969d115b408,X6Y81111111110100111111111110111111101111010010111111111110111111111011111111101110100S42R9_1_3_4_10_23_31_34_35_36_,4,9,29,True,1,11.3471546,1.35692656,1,
9242238064399e7625519969d115b408,X6Y81111111110010111100110001110011011111011111111111101101011101110010010110001111100S35R10_10_12_19_21_24_25_29_36_39_44_,4,10,21,False,3,32.157070000000004,2.6659650000000004,1,
9242238064399e7625519969d115b408,X6Y81111011100101011101100111101101111011101111110111101111100011110100010110111111110S7R10_2_15_16_27_28_29_37_39_44_46_,4,10,28,False,9,31.0392189,0.9577458,0,
9242238064399e7625519969d115b408,X6Y81111101111011001111110111111111111101011010011101010101111100011111111111111101010S39R9_2_19_21_24_28_30_33_36_40_,4,9,24,True,0,6.915561,2.27584982,0,
9242238064399e7625519969d115b408,X6Y81111111001110110111011100010111111110101101101110111000000111010111111110111101100S6R9_12_13_15_31_35_36_38_40_42_,4,9,28,True,1,8.681985000000001,1.10113692,0,
9242238064399e7625519969d115b408,X6Y81110100111011111011101111011011111011111111100101110100011110101101101110111111101S5R10_4_8_9_13_14_19_24_34_38_46_,4,10,29,True,0,6.13931465,0.816420555,1,
9242238064399e7625519969d115b408,X6Y81011110101110000110111111011101110011011111111011100111111011110110101110111111010S38R10_1_6_11_13_17_21_22_23_26_28_,4,10,1,False,8,-1.0,0.8338986999999999,0,
e96aa6109386959e2d91b2ba5c8c6919,X5Y51000111101111011111111010010111100111111S1R3_5_19_21_,0,3,9,True,0,9.474463,6.77700949,0,
e96aa6109386959e2d91b2ba5c8c6919,X5Y51000111101111011111111010010111100111111S13R3_5_19_21_,0,3,11,True,0,7.063401700000001,3.84836054,1,
e96aa6109386959e2d91b2ba5c8c6919,X5Y50101110011001011111111010111111011111101S11R3_2_14_18_,0,3,10,True,0,5.79529524,3.47990823,1,
e96aa6109386959e2d91b2ba5c8c6919,X5Y51101111011111011111111111011001100111111S18R3_7_11_12_,0,3,6,True,0,2.94809961,1.7818352,0,
e96aa6109386959e2d91b2ba5c8c6919,X5Y50111111111011111010111111001010111111011S7R5_3_11_15_19_23_,1,5,17,True,0,9.464833,4.56743431,0,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111110111111111111111001111011101111101S15R4_2_13_16_17_,1,4,15,True,0,6.228804,1.81500483,0,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51101101101111101101111101001110101111111S10R5_1_4_14_22_23_,1,5,21,True,0,11.31153,5.59802437,1,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111111011110110101011111011111101111011S2R4_0_7_8_16_,1,4,11,True,0,5.848235,3.3157506000000003,0,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111111101001111110101100110011110011111S8R5_3_5_6_12_21_,1,5,18,True,0,15.0763359,11.56177,1,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y50011111010011110111111101011111111111111S14R4_12_15_19_21_,1,4,9,True,0,2.84931755,1.299847,0,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111111110111111101011011101110111111111S20R5_1_7_10_21_24_,1,5,17,True,0,8.428357,4.347429,0,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111010001111110010101111101101010101111S6R5_9_11_15_17_20_,1,5,13,True,0,6.16315365,3.69761562,0,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51101011110011110111100111110101111100111S23R5_6_7_9_20_22_,1,5,16,True,0,5.72911453,2.331523,1,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111101101100111101101011100110110011111S9R5_6_8_12_18_24_,1,5,16,True,1,15.3744278,8.728116,1,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y50111011111011011111111111010110111111100S12R4_2_13_14_21_,1,4,14,True,0,7.644221000000001,5.512532,1,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111110110111111100101110111111010110111S13R5_0_6_17_20_23_,1,5,22,True,2,23.0150814,4.080458999999999,1,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111111101111111011100110111111111111001S11R4_2_4_6_19_,1,4,14,True,0,9.49353,4.730354,1,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51011111011111101101100111101011001111110S16R4_1_3_5_18_,1,4,12,True,0,6.21244049,3.681002,0,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51110111011101111101111110111011111111111S0R4_6_9_14_16_,1,4,14,True,0,11.4739733,7.34436035,0,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51011011111111011011000110111001101001011S14R4_2_4_8_22_,1,4,13,True,0,6.84455,4.19657755,0,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51101011000111111011111101111011011111101S3R5_4_11_15_17_23_,1,5,16,True,2,20.5149078,4.26376438,0,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51010011111111111111111110101101101101111S13R5_4_11_16_19_20_,1,5,17,True,0,8.725433,4.046062,0,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51110110111110010110011111011100110111011S4R4_0_8_10_11_,1,4,17,True,0,6.97668839,2.79772735,1,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111101011010011010111110111111111111110S12R5_2_4_11_14_22_,1,5,15,True,0,7.027873,3.04751515,0,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y50011011111111101111011011111111111111011S22R5_10_13_16_18_20_,1,5,11,True,0,5.56327724,3.14785814,1,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111111001111011110110111111111011110010S11R4_1_8_10_22_,1,4,14,True,0,11.0733767,7.759822,1,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51010111111110101111010010111101101111010S9R4_7_11_18_21_,1,4,21,True,0,9.643241,4.26389742,0,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51101111100111111111011001101011111111100S19R4_6_9_15_22_,1,4,15,True,1,9.756488,1.947892,1,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111001111111110000011111110111110111111S7R5_1_10_12_21_24_,1,5,16,True,0,7.7932024,4.87936,1,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51101110111111100110111111101111110111101S13R5_6_15_17_19_23_,1,5,15,True,0,7.24421072,3.180496,0,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y50111111111111101011101101111111111111111S7R4_5_12_13_23_,1,4,13,True,0,7.644761999999999,5.29675674,1,1.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51001111101101111111111110111100100111111S20R5_6_12_14_16_23_,1,5,15,True,0,4.86226463,1.66510975,0,3.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51111010111110111110001011010111111111111S9R4_6_7_16_21_,1,4,17,True,0,8.092481,4.512618,1,2.0
e96aa6109386959e2d91b2ba5c8c6919,X5Y51101101111111111111111111111111011111100S11R5_2_6_9_15_24_,1,5,20,True,5,26.9603081,2.16554642,1,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51000111101111011111111010010111100111111S1R3_5_19_21_,0,3,9,True,0,3.09485984,1.36474252,1,
2756fea874bb50ef480eb5d32be4dfdb,X5Y51000111101111011111111010010111100111111S13R3_5_19_21_,0,3,11,True,1,6.82066631,1.16447043,0,
2756fea874bb50ef480eb5d32be4dfdb,X5Y50101110011001011111111010111111011111101S11R3_2_14_18_,0,3,10,True,1,5.705698,1.72978628,1,
2756fea874bb50ef480eb5d32be4dfdb,X5Y51101111011111011111111111011001100111111S18R3_7_11_12_,0,3,6,True,0,1.96299982,0.8816845,0,
2756fea874bb50ef480eb5d32be4dfdb,X5Y51110111011101111101111110111011111111111S0R4_6_9_14_16_,1,4,14,True,1,5.75880051,1.150854,0,2.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51101101111111111111111111111111011111100S11R5_2_6_9_15_24_,1,5,12,False,12,60.96786,1.84636116,0,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51010011111111111111111110101101101101111S13R5_4_11_16_19_20_,1,5,17,True,0,4.990679,1.53057849,1,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51111101011010011010111110111111111111110S12R5_2_4_11_14_22_,1,5,19,True,4,21.060606,1.64712656,0,2.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51111101101100111101101011100110110011111S9R5_6_8_12_18_24_,1,5,16,True,1,8.816981,4.192296499999999,1,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51111110111111111111111001111011101111101S15R4_2_13_16_17_,1,4,15,True,0,4.85738373,1.8297627,1,2.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51111110110111111100101110111111010110111S13R5_0_6_17_20_23_,1,5,22,True,1,10.164176,2.14627576,0,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51010111111110101111010010111101101111010S9R4_7_11_18_21_,1,4,21,True,1,7.26958752,1.63001788,1,2.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y50111011111011011111111111010110111111100S12R4_2_13_14_21_,1,4,15,True,0,5.0735383,2.36198068,1,1.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51111010001111110010101111101101010101111S6R5_9_11_15_17_20_,1,5,13,True,0,4.3751120000000014,1.8964889,0,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51101111100111111111011001101011111111100S19R4_6_9_15_22_,1,4,15,True,2,6.33849764,1.1811583,0,2.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51101101101111101101111101001110101111111S10R5_1_4_14_22_23_,1,5,21,True,2,9.565052,1.4140629999999998,1,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51111111001111011110110111111111011110010S11R4_1_8_10_22_,1,4,14,True,0,6.7208643,3.975807,1,1.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y50011011111111101111011011111111111111011S22R5_10_13_16_18_20_,1,5,15,True,0,6.05550957,1.2977643,1,1.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y50111111111111101011101101111111111111111S7R4_5_12_13_23_,1,4,11,True,0,3.70953655,1.13129127,0,1.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51101011000111111011111101111011011111101S3R5_4_11_15_17_23_,1,5,16,True,0,4.39156246,1.1646713,0,3.0
2756fea874bb50ef480eb5d32be4dfdb,X5Y51111111011110110101011111011111101111011S2R4_0_7_8_16_,1,4,11,True,0,2.94469666,1.34756374,0,2.0
